path	license_class	spdx	copyright	flags	binary
test/cql/token_from_null_test.cql	unknown-license				no
test/cql/token_from_null_test.result	unknown-license				no
test/cql/varchar_as_table_name_test.cql	unknown-license				no
test/cql/varchar_as_table_name_test.result	unknown-license				no
test/lib/CMakeLists.txt	unknown-license				no
test/lib/alternator_test_env.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/lib/alternator_test_env.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/lib/cql_assertions.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/cql_assertions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/cql_test_env.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/cql_test_env.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/data_model.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/data_model.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/dummy_sharder.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/dummy_sharder.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/eventually.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/lib/exception_utils.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/exception_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/expr_test_utils.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/lib/expr_test_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/lib/failure_injecting_allocation_strategy.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/fragment_scatterer.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/lib/index_reader_assertions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/key_utils.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/lib/key_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/lib/log.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/log.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/make_random_string.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/memtable_snapshot_source.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/mutation_assertions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/mutation_diff	unknown-license				no
test/lib/mutation_reader_assertions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/mutation_source_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/mutation_source_test.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/random_schema.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/random_schema.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/random_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/lib/reader_concurrency_semaphore.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/lib/reader_lifecycle_policy.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/result_set_assertions.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/result_set_assertions.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/lib/scylla_test_case.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/lib/scylla_tests_cmdline_options.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/lib/select_statement_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/simple_position_reader_queue.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/simple_schema.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/sstable_run_based_compaction_strategy_for_tests.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/sstable_run_based_compaction_strategy_for_tests.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/lib/sstable_test_env.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/sstable_utils.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/sstable_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/lib/test_services.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/lib/test_services.hh	unknown-license		Copyright (C) 2016-present ScyllaDB | copyright		no
test/lib/test_utils.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/test_utils.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/tmpdir.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/lib/tmpdir.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/manual/CMakeLists.txt	unknown-license				no
test/manual/ec2_snitch_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/manual/enormous_table_scan_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/manual/gce_snitch_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/manual/gossip.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/manual/hint_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/manual/message.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/manual/partition_data_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/manual/row_locker_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/manual/sstable_scan_footprint_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/manual/streaming_histogram_test.cc	dual-licensed	(AGPL-3.0-or-later and Apache-2.0)	Copyright (C) 2017-present ScyllaDB		no
test/nodetool/README.md	unknown-license				no
test/nodetool/__init__.py	unknown-license				no
test/nodetool/conftest.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/rest_api_mock.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/suite.yaml	unknown-license				no
test/nodetool/test_autocompaction.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_backup.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_binary.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_check_and_repair_cdc_streams.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_cleanup.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_compact.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_compactionhistory.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_compactionstats.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_describecluster.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_describering.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_drain.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_flush.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_getendpoints.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_gossip.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_gossipinfo.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_help.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_info.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_logging.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_netstats.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_nodeops.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_nodetool.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_proxyhistograms.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_rebuild.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_refresh.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_repair.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_resetlocalschema.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_restore.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_ring.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_scrub.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_snapshot.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_sstable.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_status.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_stop.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_tablehistograms.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_tablestats.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_tasks.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_toppartitions.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_traceprobability.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_upgradesstables.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/test_version.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/nodetool/test_viewbuildstatus.py	AGPL-only	AGPL-3.0-or-later	Copyright 2024-present ScyllaDB		no
test/nodetool/utils.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/object_store/__init__.py	unknown-license				no
test/object_store/conftest.py	unknown-license				no
test/object_store/pytest.ini	unknown-license				no
test/object_store/suite.yaml	unknown-license				no
test/object_store/test_backup.py	unknown-license				no
test/object_store/test_basic.py	unknown-license				no
test/perf/CMakeLists.txt	unknown-license				no
test/perf/entry_point.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/perf/logalloc.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021 ScyllaDB		no
test/perf/memory_footprint_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/perf/perf.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_alternator.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/perf/perf_big_decimal.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/perf/perf_cache_eviction.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/perf/perf_checksum.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/perf/perf_collection.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/perf/perf_commitlog.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_cql_parser.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_fast_forward.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2017-present ScyllaDB		no
test/perf/perf_fast_forward_report.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/perf/perf_hash.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_idl.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/perf/perf_mutation.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_mutation_fragment.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/perf/perf_mutation_readers.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2018-present ScyllaDB		no
test/perf/perf_row_cache_reads.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/perf/perf_row_cache_update.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_s3_client.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/perf/perf_simple_query.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_sstable.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_sstable.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2015-present ScyllaDB		no
test/perf/perf_tablets.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/perf/perf_vint.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/perf/tablet_load_balancing.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB		no
test/pylib/__init__.py	unknown-license				no
test/pylib/artifact_registry.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/async_cql.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2023-present ScyllaDB		no
test/pylib/coverage_utils.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB	generated	no
test/pylib/cql_repl/__init__.py	unknown-license				no
test/pylib/cql_repl/conftest.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/cql_repl/cql_repl.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/host_registry.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/internal_types.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/lcov_utils.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB		no
test/pylib/log_browsing.py	AGPL-only	AGPL-3.0-or-later	Copyright 2023-present ScyllaDB		no
test/pylib/manager_client.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/minio_server.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/pool.py	unknown-license				no
test/pylib/random_tables.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/report_plugin.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB		no
test/pylib/resources/scylla.crt	unknown-license				no
test/pylib/resources/scylla.key	unknown-license				no
test/pylib/rest_client.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/scylla_cluster.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib/tablets.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2024-present ScyllaDB		no
test/pylib/util.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/pylib_test/__init__.py	unknown-license				no
test/pylib_test/pytest.ini	unknown-license				no
test/pylib_test/run	unknown-license				no
test/pylib_test/suite.yaml	unknown-license				no
test/pylib_test/test_util.py	unknown-license				no
test/raft/CMakeLists.txt	unknown-license				no
test/raft/discovery_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/etcd_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright 2015 The etcd Authors | copyright		no
test/raft/failure_detector_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2022-present ScyllaDB		no
test/raft/fsm_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/raft/future_set.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021 ScyllaDB		no
test/raft/generator.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/helpers.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/helpers.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/logical_timer.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021 ScyllaDB		no
test/raft/many_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/raft_address_map_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/raft_server_test.cc	unknown-license				no
test/raft/raft_sys_table_storage_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2020-present ScyllaDB		no
test/raft/randomized_nemesis_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/replication.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/replication.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/replication_test.cc	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021-present ScyllaDB		no
test/raft/suite.yaml	unknown-license				no
test/raft/ticker.hh	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2021 ScyllaDB		no
test/redis/README.md	unknown-license				no
test/redis/conftest.py	AGPL-only	AGPL-3.0-or-later	Copyright 2020-present ScyllaDB		no
test/redis/pytest.ini	unknown-license				no
test/redis/run	unknown-license				no
test/redis/test_hashes.py	AGPL-only	AGPL-3.0-or-later			no
test/redis/test_raw_cmd.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019-present ScyllaDB		no
test/redis/test_strings.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019 pengjian.uestc @ gmail.com		no
test/redis/util.py	AGPL-only	AGPL-3.0-or-later	Copyright (C) 2019 pengjian.uestc @ gmail.com		no
test/resource/snitch_property_files/bad_double_dc.property	unknown-license				no
test/resource/snitch_property_files/bad_double_prefer_local.property	unknown-license				no
test/resource/snitch_property_files/bad_double_rack.property	unknown-license				no
test/resource/snitch_property_files/bad_format_1.property	unknown-license				no
test/resource/snitch_property_files/bad_format_2.property	unknown-license				no
test/resource/snitch_property_files/bad_format_3.property	unknown-license				no
test/resource/snitch_property_files/bad_format_4.property	unknown-license				no
test/resource/snitch_property_files/bad_format_5.property	unknown-license				no
test/resource/snitch_property_files/bad_format_6.property	unknown-license				no
